CB Status,R,V,I,P,Q,VPU,IPU,PPU,QPU,Voltage PU,Current PU,Power PU,Reactive PU
TIE 10 TIE 21,2,14582.40997,15.38783678,498091.1674,-470045.6079,1.458240997,0.769391839,4.980911674,-4.700456079,10000,20,100000,100000
TIE 10 TIE 21,2,14659.51316,15.61882754,489984.8149,-495391.8013,1.465951316,0.780941377,4.899848149,-4.953918013,10000,20,100000,100000
TIE 10 TIE 21,2,14645.16051,15.97313546,492327.632,-514043.1399,1.464516051,0.798656773,4.92327632,-5.140431399,10000,20,100000,100000
TIE 10 TIE 21,2,14549.44729,15.41688603,494743.1308,-476443.0891,1.454944729,0.770844301,4.947431308,-4.764430891,10000,20,100000,100000
TIE 10 TIE 21,2,14644.48779,15.65129141,494345.8757,-490639.8853,1.464448779,0.782564571,4.943458757,-4.906398853,10000,20,100000,100000
TIE 10 TIE 21,2,14569.70699,15.62794851,504960.3076,-477589.5965,1.456970699,0.781397425,5.049603076,-4.775895965,10000,20,100000,100000
TIE 10 TIE 21,2,14628.52357,15.39537215,502421.1464,-462221.0146,1.462852357,0.769768608,5.024211464,-4.622210146,10000,20,100000,100000
TIE 10 TIE 21,2,14501.12854,15.43688556,508422.2339,-463677.1658,1.450112854,0.771844278,5.084222339,-4.636771658,10000,20,100000,100000
TIE 10 TIE 21,2,14535.811,15.27532512,502647.7611,-458465.078,1.4535811,0.763766256,5.026477611,-4.58465078,10000,20,100000,100000
TIE 10 TIE 21,2,14595.91776,15.49319485,491724.3635,-484156.378,1.459591776,0.774659742,4.917243635,-4.84156378,10000,20,100000,100000
TIE 10 TIE 21,2,14629.58133,15.65305046,494289.6768,-493165.848,1.462958133,0.782652523,4.942896768,-4.93165848,10000,20,100000,100000
TIE 10 TIE 21,2,14598.40152,15.48214512,491342.6102,-486989.8791,1.459840152,0.774107256,4.913426102,-4.869898791,10000,20,100000,100000
TIE 10 TIE 21,2,14637.55734,15.57110012,499714.1571,-479886.5573,1.463755734,0.778555006,4.997141571,-4.798865573,10000,20,100000,100000
TIE 10 TIE 21,2,14635.54963,15.5164818,495914.609,-481080.5239,1.463554963,0.77582409,4.95914609,-4.810805239,10000,20,100000,100000
TIE 10 TIE 21,2,14572.28737,15.27609632,498848.0428,-459364.2989,1.457228737,0.763804816,4.988480428,-4.593642989,10000,20,100000,100000
TIE 10 TIE 21,2,14674.72997,15.48178754,492017.1723,-480847.8219,1.467472997,0.774089377,4.920171723,-4.808478219,10000,20,100000,100000
TIE 10 TIE 21,2,14554.00655,15.22080585,494039.6315,-464027.4318,1.455400655,0.761040293,4.940396315,-4.640274318,10000,20,100000,100000
TIE 10 TIE 21,2,14564.71839,15.39145532,498840.0205,-471335.458,1.456471839,0.769572766,4.988400205,-4.71335458,10000,20,100000,100000
TIE 10 TIE 21,2,14475.27855,15.22825068,508869.2536,-449257.6388,1.447527855,0.761412534,5.088692536,-4.492576388,10000,20,100000,100000
TIE 10 TIE 21,2,14627.12512,15.42614749,494956.1024,-476725.8859,1.462712512,0.771307375,4.949561024,-4.767258859,10000,20,100000,100000
TIE 10 TIE 21,2,14752.23224,15.62509127,474294.2601,-509137.3271,1.475223224,0.781254564,4.742942601,-5.091373271,10000,20,100000,100000
TIE 10 TIE 21,2,14648.66528,15.52150951,478337.382,-499814.2624,1.464866528,0.776075475,4.78337382,-4.998142624,10000,20,100000,100000
TIE 10 TIE 21,2,14651.31371,15.407319,479181.2208,-491786.9921,1.465131371,0.77036595,4.791812208,-4.917869921,10000,20,100000,100000
TIE 10 TIE 21,3,14657.03635,3.38121589,134752.1401,72424.08325,1.465703635,0.169060794,1.347521401,0.724240833,10000,20,100000,100000
TIE 10 TIE 21,3,14580.84357,3.540651,143163.815,74996.57177,1.458084357,0.17703255,1.43163815,0.749965718,10000,20,100000,100000
TIE 10 TIE 21,3,14757.01215,3.147867077,128744.0484,64349.63931,1.475701215,0.157393354,1.287440484,0.643496393,10000,20,100000,100000
TIE 10 TIE 21,3,14617.86671,3.357442051,136361.5661,73011.95165,1.461786671,0.167872103,1.363615661,0.730119516,10000,20,100000,100000
TIE 10 TIE 21,3,14663.30505,3.375020497,135372.0369,70619.62383,1.466330505,0.168751025,1.353720369,0.706196238,10000,20,100000,100000
TIE 10 TIE 21,3,14657.25847,3.391167708,136242.3677,70097.97235,1.465725847,0.169558385,1.362423677,0.700979724,10000,20,100000,100000
TIE 10 TIE 21,3,14678.05178,3.370307041,135702.0901,72692.92068,1.467805178,0.168515352,1.357020901,0.726929207,10000,20,100000,100000
TIE 10 TIE 21,3,14621.60331,3.417251176,135451.4388,74095.02382,1.462160331,0.170862559,1.354514388,0.740950238,10000,20,100000,100000
TIE 10 TIE 21,3,14623.03959,3.350399716,132893.5122,75423.44262,1.462303959,0.167519986,1.328935122,0.754234426,10000,20,100000,100000
TIE 10 TIE 21,3,14495.23524,3.658508416,146357.7338,78490.84694,1.449523524,0.182925421,1.463577338,0.784908469,10000,20,100000,100000
TIE 10 TIE 21,3,14552.95624,3.551312921,141284.5932,77496.05148,1.455295624,0.177565646,1.412845932,0.774960515,10000,20,100000,100000
TIE 10 TIE 21,3,14637.10734,3.41307082,136242.6975,74692.26108,1.463710734,0.170653541,1.362426975,0.746922611,10000,20,100000,100000
TIE 10 TIE 21,3,14668.09849,3.367201032,134676.9942,71454.14301,1.466809849,0.168360052,1.346769942,0.71454143,10000,20,100000,100000
TIE 10 TIE 21,3,14669.63956,3.288559227,129834.4356,73801.73316,1.466963956,0.164427961,1.298344356,0.738017332,10000,20,100000,100000
TIE 10 TIE 21,3,14600.01939,3.390134348,134741.4376,75817.38807,1.460001939,0.169506717,1.347414376,0.758173881,10000,20,100000,100000
TIE 10 TIE 21,3,14622.6386,3.418642018,135331.5403,73914.86508,1.46226386,0.170932101,1.353315403,0.739148651,10000,20,100000,100000
TIE 10 TIE 21,3,14650.17379,3.439087463,139519.0206,71271.58911,1.465017379,0.171954373,1.395190206,0.712715891,10000,20,100000,100000
TIE 10 TIE 21,3,14595.93312,3.516659032,143258.0515,72449.28546,1.459593312,0.175832952,1.432580515,0.724492855,10000,20,100000,100000
TIE 10 TIE 21,3,14647.54921,3.340625901,134898.1853,68810.0041,1.464754921,0.167031295,1.348981853,0.688100041,10000,20,100000,100000
TIE 10 TIE 21,3,14960.98792,2.765330007,100709.037,80550.10901,1.496098792,0.1382665,1.00709037,0.80550109,10000,20,100000,100000
TIE 10 TIE 21,3,14988.08108,2.819747747,105377.7129,77935.03439,1.498808108,0.140987387,1.053777129,0.779350344,10000,20,100000,100000
TIE 10 TIE 21,3,14946.07212,2.873489559,107850.8289,80366.87956,1.494607212,0.143674478,1.078508289,0.803668796,10000,20,100000,100000
TIE 10 TIE 21,3,14942.5082,2.868417226,106486.5471,79960.66218,1.49425082,0.143420861,1.064865471,0.799606622,10000,20,100000,100000
TIE 10 TIE 21,3,15024.79146,2.656316159,98943.88128,75692.14803,1.502479146,0.132815808,0.989438813,0.75692148,10000,20,100000,100000
TIE 10 TIE 21,3,14923.76585,2.826802704,106689.1315,81106.9687,1.492376585,0.141340135,1.066891315,0.811069687,10000,20,100000,100000
TIE 10 TIE 21,3,14962.96592,2.72370619,100146.0206,78413.32987,1.496296592,0.136185309,1.001460206,0.784133299,10000,20,100000,100000
TIE 10 TIE 21,3,14902.71216,2.949734954,109943.327,81833.63862,1.490271216,0.147486748,1.09943327,0.818336386,10000,20,100000,100000
TIE 10 TIE 21,3,14838.10742,3.078159619,115199.703,84802.72796,1.483810742,0.153907981,1.15199703,0.84802728,10000,20,100000,100000
TIE 10 TIE 21,3,14948.31636,2.765151371,101994.096,79317.05403,1.494831636,0.138257569,1.01994096,0.79317054,10000,20,100000,100000
TIE 10 TIE 21,3,14913.96241,2.793506443,101827.4403,80995.0952,1.491396241,0.139675322,1.018274403,0.809950952,10000,20,100000,100000
TIE 10 TIE 21,3,14959.34456,2.733076251,99992.56631,79638.33752,1.495934456,0.136653813,0.999925663,0.796383375,10000,20,100000,100000
TIE 10 TIE 21,3,14836.11284,3.042919424,113137.5261,85476.31284,1.483611284,0.152145971,1.131375261,0.854763128,10000,20,100000,100000
TIE 10 TIE 21,3,14955.46311,2.850635932,105924.9299,79757.24561,1.495546311,0.142531797,1.059249299,0.797572456,10000,20,100000,100000
TIE 10 TIE 21,3,14932.97466,2.788925174,102998.6556,79300.4116,1.493297466,0.139446259,1.029986556,0.793004116,10000,20,100000,100000
TIE 10 TIE 21,3,14989.5149,2.680531751,98778.09,77212.33195,1.49895149,0.134026588,0.9877809,0.772123319,10000,20,100000,100000
TIE 10 TIE 21,3,14975.83005,2.741386303,103986.3694,76854.04606,1.497583005,0.137069315,1.039863694,0.768540461,10000,20,100000,100000
TIE 10 TIE 21,3,15015.05078,2.793351217,105584.3856,76714.11037,1.501505078,0.139667561,1.055843856,0.767141104,10000,20,100000,100000
TIE 10 TIE 21,3,14963.23494,2.852134132,106316.9598,79073.99221,1.496323494,0.142606707,1.063169598,0.790739922,10000,20,100000,100000
TIE 10 TIE 21,3,15027.37961,2.653392014,99843.87427,73878.44722,1.502737961,0.132669601,0.998438743,0.738784472,10000,20,100000,100000
TIE 10 TIE 21,3,14946.26374,2.787481614,104290.7468,79332.43835,1.494626374,0.139374081,1.042907468,0.793324383,10000,20,100000,100000
TIE 10 TIE 21,3,14905.84115,2.928918491,107011.1886,83453.21141,1.490584115,0.146445925,1.070111886,0.834532114,10000,20,100000,100000
TIE 10 TIE 21,3,14976.11651,2.835293495,104317.2323,80669.05436,1.497611651,0.141764675,1.043172323,0.806690544,10000,20,100000,100000
TIE 10 TIE 21,3,14954.3131,2.89501791,110004.8051,79505.31874,1.49543131,0.144750895,1.100048051,0.795053187,10000,20,100000,100000
TIE 10 TIE 21,3,14942.6318,2.761116848,101348.4411,79605.89674,1.49426318,0.138055842,1.013484411,0.796058967,10000,20,100000,100000
TIE 10 TIE 21,3,14942.37975,2.75320599,99694.2881,80794.83503,1.494237975,0.137660299,0.996942881,0.80794835,10000,20,100000,100000
TIE 10 TIE 21,3,14904.63707,2.933362131,108179.5333,82749.71665,1.490463707,0.146668107,1.081795333,0.827497167,10000,20,100000,100000
TIE 10 TIE 21,3,14886.52198,2.946702731,106475.4945,85243.96666,1.488652198,0.147335137,1.064754945,0.852439667,10000,20,100000,100000
TIE 10 TIE 21,3,14905.38957,2.920894087,105776.4794,84446.46615,1.490538957,0.146044704,1.057764794,0.844464661,10000,20,100000,100000
TIE 10 TIE 21,3,14869.50903,2.880042265,106226.218,81195.2,1.486950903,0.144002113,1.06226218,0.811952,10000,20,100000,100000
TIE 10 TIE 21,3,14965.85935,2.721226114,99605.32285,79149.07222,1.496585935,0.136061306,0.996053228,0.791490722,10000,20,100000,100000
TIE 10 TIE 21,3,14859.30709,2.980495533,108269.0012,84816.82115,1.485930709,0.149024777,1.082690012,0.848168211,10000,20,100000,100000
TIE 10 TIE 21,3,14859.83249,3.040695588,114155.2939,84828.34102,1.485983249,0.152034779,1.141552939,0.84828341,10000,20,100000,100000
TIE 10 TIE 21,3,14971.16767,2.833552169,105438.8174,79385.06339,1.497116767,0.141677608,1.054388174,0.793850634,10000,20,100000,100000
TIE 10 TIE 21,3,14967.48211,2.767908804,104732.5656,77908.9591,1.496748211,0.13839544,1.047325656,0.779089591,10000,20,100000,100000
TIE 10 TIE 21,3,14969.97356,2.740410465,102435.353,76504.50356,1.496997356,0.137020523,1.02435353,0.765045036,10000,20,100000,100000
TIE 10 TIE 21,3,14745.88778,3.179317136,130582.0439,63935.12465,1.474588778,0.158965857,1.305820439,0.639351246,10000,20,100000,100000
TIE 10 TIE 21,3,14718.50432,3.293051333,133584.8229,67876.83237,1.471850432,0.164652567,1.335848229,0.678768324,10000,20,100000,100000
TIE 10 TIE 21,3,14719.45466,3.309189921,134666.2542,67235.48059,1.471945466,0.165459496,1.346662542,0.672354806,10000,20,100000,100000
TIE 10 TIE 21,3,14674.15922,3.395795726,138350.3879,68116.70794,1.467415922,0.169789786,1.383503879,0.681167079,10000,20,100000,100000
TIE 10 TIE 21,3,14731.30815,3.189805768,128100.3374,69519.585,1.473130815,0.159490288,1.281003374,0.69519585,10000,20,100000,100000
TIE 10 TIE 21,3,14625.4742,3.431521179,137180.941,72860.74116,1.46254742,0.171576059,1.37180941,0.728607412,10000,20,100000,100000
TIE 10 TIE 21,3,14698.8188,3.34283824,135658.4027,67842.32136,1.46988188,0.167141912,1.356584027,0.678423214,10000,20,100000,100000
TIE 10 TIE 21,3,14765.79899,3.23184705,131667.6248,66199.73114,1.476579899,0.161592353,1.316676248,0.661997311,10000,20,100000,100000
TIE 10 TIE 21,3,14786.92817,3.131656788,128089.2579,64582.86907,1.478692817,0.156582839,1.280892579,0.645828691,10000,20,100000,100000
TIE 10 TIE 21,3,14745.21675,3.182489167,128799.6176,67471.51633,1.474521675,0.159124458,1.287996176,0.674715163,10000,20,100000,100000
TIE 10 TIE 21,3,14809.84232,3.112293847,127991.3811,63566.04459,1.480984232,0.155614692,1.279913811,0.635660446,10000,20,100000,100000
TIE 10 TIE 21,3,14697.14306,3.327939886,134418.9365,68910.91023,1.469714306,0.166396994,1.344189365,0.689109102,10000,20,100000,100000
TIE 10 TIE 21,3,14662.86499,3.384164487,136416.8317,70567.88306,1.466286499,0.169208224,1.364168317,0.705678831,10000,20,100000,100000
TIE 10 TIE 21,3,14739.67209,3.18643514,130879.3403,63586.91544,1.473967209,0.159321757,1.308793403,0.635869154,10000,20,100000,100000
TIE 10 TIE 21,3,14725.95997,3.212511084,129987.5922,68736.15617,1.472595997,0.160625554,1.299875922,0.687361562,10000,20,100000,100000
TIE 10 TIE 21,3,14895.9335,3.036173483,126694.9962,60229.03101,1.48959335,0.151808674,1.266949962,0.60229031,10000,20,100000,100000
TIE 10 TIE 21,3,14872.91632,3.170303685,133190.8957,60179.65888,1.487291632,0.158515184,1.331908957,0.601796589,10000,20,100000,100000
TIE 10 TIE 21,3,14932.48899,3.056124626,127819.1777,56443.18519,1.493248899,0.152806231,1.278191777,0.564431852,10000,20,100000,100000
TIE 10 TIE 21,3,14973.65119,2.925190526,122496.9272,52249.6253,1.497365119,0.146259526,1.224969272,0.522496253,10000,20,100000,100000
TIE 10 TIE 21,3,15031.7703,2.855895269,120996.5251,48988.72575,1.50317703,0.142794763,1.209965251,0.489887257,10000,20,100000,100000
TIE 10 TIE 21,3,15056.48145,2.82721047,119587.9503,48947.29785,1.505648145,0.141360524,1.195879503,0.489472979,10000,20,100000,100000
TIE 10 TIE 21,3,15085.01951,2.896497814,123210.6594,45073.73012,1.508501951,0.144824891,1.232106594,0.450737301,10000,20,100000,100000
TIE 10 TIE 21,3,14987.11267,3.168854534,131314.4855,54156.03253,1.498711267,0.158442727,1.313144855,0.541560325,10000,20,100000,100000
TIE 10 TIE 21,3,14954.9028,3.079855001,128048.0061,51833.57732,1.49549028,0.15399275,1.280480061,0.518335773,10000,20,100000,100000
TIE 10 TIE 21,3,14967.12561,3.174576613,130837.7101,55927.05571,1.496712561,0.158728831,1.308377101,0.559270557,10000,20,100000,100000
TIE 10 TIE 21,3,14984.99702,3.168132377,132397.6716,53196.30839,1.498499702,0.158406619,1.323976716,0.531963084,10000,20,100000,100000
TIE 10 TIE 21,3,14941.74077,3.176271619,130936.1575,55977.99232,1.494174077,0.158813581,1.309361575,0.559779923,10000,20,100000,100000
TIE 10 TIE 21,3,14854.78554,3.411878954,138004.5418,65023.90558,1.485478554,0.170593948,1.380045418,0.650239056,10000,20,100000,100000
TIE 10 TIE 21,3,14922.23934,3.117841733,130229.4557,54341.74281,1.492223934,0.155892087,1.302294557,0.543417428,10000,20,100000,100000
TIE 10 TIE 21,3,15063.04752,2.745880741,116765.7903,45055.57639,1.506304752,0.137294037,1.167657903,0.450555764,10000,20,100000,100000
TIE 10 TIE 21,3,15036.12151,2.883063639,120656.0451,50142.87248,1.503612151,0.144153182,1.206560451,0.501428725,10000,20,100000,100000
TIE 10 TIE 21,3,14949.05918,3.493873134,141302.6231,64640.2727,1.494905918,0.174693657,1.413026231,0.646402727,10000,20,100000,100000
TIE 10 TIE 21,3,14933.67715,3.362174861,134711.2462,64938.15338,1.493367715,0.168108743,1.347112462,0.649381534,10000,20,100000,100000
TIE 10 TIE 21,3,14817.55605,3.368121729,140196.2387,62869.63334,1.481755605,0.168406086,1.401962387,0.628696333,10000,20,100000,100000
TIE 10 TIE 21,3,15003.68868,2.828582511,119701.2136,49375.55778,1.500368868,0.141429126,1.197012136,0.493755578,10000,20,100000,100000
TIE 10 TIE 21,3,14976.35369,2.878872018,124013.7584,48801.42075,1.497635369,0.143943601,1.240137584,0.488014208,10000,20,100000,100000
TIE 10 TIE 21,3,14993.1413,2.907433791,121743.1256,51544.114,1.49931413,0.14537169,1.217431256,0.51544114,10000,20,100000,100000
TIE 10 TIE 21,3,14868.90343,3.3775722,138593.0114,63094.24328,1.486890343,0.16887861,1.385930114,0.630942433,10000,20,100000,100000
TIE 10 TIE 21,3,14780.22321,3.567540179,147990.8182,67088.3906,1.478022321,0.178377009,1.479908182,0.670883906,10000,20,100000,100000
TIE 10 TIE 21,3,14949.04997,2.943662141,125387.3179,50721.3666,1.494904997,0.147183107,1.253873179,0.507213666,10000,20,100000,100000
TIE 10 TIE 21,3,14928.75102,3.047950122,128262.8666,54538.86119,1.492875102,0.152397506,1.282628666,0.545388612,10000,20,100000,100000
TIE 10 TIE 21,3,14896.69301,3.250631811,131612.4102,60803.48669,1.489669301,0.162531591,1.316124102,0.608034867,10000,20,100000,100000
TIE 10 TIE 21,3,14801.50671,3.413150217,137301.5227,66085.32039,1.480150671,0.170657511,1.373015227,0.660853204,10000,20,100000,100000
TIE 10 TIE 21,3,14772.2545,3.495580152,143239.5516,66433.52115,1.47722545,0.174779008,1.432395516,0.664335211,10000,20,100000,100000
TIE 10 TIE 21,3,14878.94411,3.254763667,137247.6701,57659.86029,1.487894411,0.162738183,1.372476701,0.576598603,10000,20,100000,100000
TIE 10 TIE 21,3,14860.28349,3.170204747,133691.7891,56788.86093,1.486028349,0.158510237,1.336917891,0.567888609,10000,20,100000,100000
TIE 10 TIE 21,3,14774.89116,3.402999594,141918.7907,58514.38203,1.477489116,0.17014998,1.419187907,0.58514382,10000,20,100000,100000
TIE 10 TIE 21,3,14768.88548,3.712180193,147111.3599,71875.39376,1.476888548,0.18560901,1.471113599,0.718753938,10000,20,100000,100000
TIE 10 TIE 21,3,14985.6332,3.173568698,129829.6139,56365.20404,1.49856332,0.158678435,1.298296139,0.56365204,10000,20,100000,100000
TIE 10 TIE 21,3,14822.28566,3.209154465,133860.4673,57960.23683,1.482228566,0.160457723,1.338604673,0.579602368,10000,20,100000,100000
TIE 10 TIE 21,3,14844.02008,3.229057386,137314.7277,56254.48887,1.484402008,0.161452869,1.373147277,0.562544889,10000,20,100000,100000
TIE 10 TIE 21,3,14634.01011,3.78211356,158647.5639,68042.13203,1.463401011,0.189105678,1.586475639,0.68042132,10000,20,100000,100000
TIE 10 TIE 21,3,14759.36535,3.544472698,148347.8345,59002.12824,1.475936535,0.177223635,1.483478345,0.590021282,10000,20,100000,100000
TIE 10 TIE 21,3,14791.31609,3.451676176,143470.7667,62607.32997,1.479131609,0.172583809,1.434707667,0.6260733,10000,20,100000,100000
TIE 10 TIE 21,3,14772.80499,3.496357915,144178.6519,62393.35475,1.477280499,0.174817896,1.441786519,0.623933547,10000,20,100000,100000
TIE 10 TIE 21,3,14540.41212,4.302757983,167944.814,88090.91561,1.454041212,0.215137899,1.67944814,0.880909156,10000,20,100000,100000
TIE 10 TIE 21,3,14756.67542,3.723346371,149787.7322,68621.86558,1.475667542,0.186167319,1.497877322,0.686218656,10000,20,100000,100000
TIE 10 TIE 21,3,14589.55243,3.751137636,156086.8668,67800.4685,1.458955243,0.187556882,1.560868668,0.678004685,10000,20,100000,100000
TIE 10 TIE 21,3,14662.56714,3.539251795,146421.7809,64240.44526,1.466256714,0.17696259,1.464217809,0.642404453,10000,20,100000,100000
TIE 10 TIE 21,3,14692.62263,3.59764398,146304.6107,67084.61573,1.469262263,0.179882199,1.463046107,0.670846157,10000,20,100000,100000
TIE 10 TIE 21,3,14676.64628,3.460198322,146559.377,59591.50011,1.467664628,0.173009916,1.46559377,0.595915001,10000,20,100000,100000
TIE 10 TIE 21,3,14660.23658,3.794690691,155799.6843,70047.70238,1.466023658,0.189734535,1.557996843,0.700477024,10000,20,100000,100000
TIE 10 TIE 21,3,14743.7493,3.644856852,149321.7463,65606.85081,1.47437493,0.182242843,1.493217463,0.656068508,10000,20,100000,100000
TIE 10 TIE 21,3,14751.06303,3.639136349,149759.3031,66550.83078,1.475106303,0.181956817,1.497593031,0.665508308,10000,20,100000,100000
TIE 10 TIE 21,3,14702.07888,3.833561243,153842.5877,75857.35813,1.470207888,0.191678062,1.538425877,0.758573581,10000,20,100000,100000
TIE 10 TIE 21,3,14683.92814,3.403157403,143742.1969,61544.51265,1.468392814,0.17015787,1.437421969,0.615445127,10000,20,100000,100000
TIE 10 TIE 21,3,14945.58837,3.121496187,112286.7666,90352.75635,1.494558837,0.156074809,1.122867666,0.903527564,10000,20,100000,100000
TIE 10 TIE 21,3,15042.57705,3.170073929,117643.7091,87496.24591,1.504257705,0.158503696,1.176437091,0.874962459,10000,20,100000,100000
TIE 10 TIE 21,3,15070.50787,3.115745905,114158.4635,86514.34203,1.507050787,0.155787295,1.141584635,0.86514342,10000,20,100000,100000
TIE 10 TIE 21,3,14952.64793,3.2683101,120884.9884,91217.15407,1.495264793,0.163415505,1.208849884,0.912171541,10000,20,100000,100000
TIE 10 TIE 21,3,15066.56292,3.08000712,112325.4601,84476.51135,1.506656292,0.154000356,1.123254601,0.844765113,10000,20,100000,100000
TIE 10 TIE 21,3,14900.96555,3.433502994,120658.1775,96716.07284,1.490096555,0.17167515,1.206581775,0.967160728,10000,20,100000,100000
TIE 10 TIE 21,3,14858.14578,3.274289372,122526.0076,89705.81157,1.485814578,0.163714469,1.225260076,0.897058116,10000,20,100000,100000
TIE 10 TIE 21,3,14994.20206,2.886312207,108448.8383,83941.92127,1.499420206,0.14431561,1.084488383,0.839419213,10000,20,100000,100000
TIE 10 TIE 21,3,15004.62424,3.092094024,113820.0065,83625.99624,1.500462424,0.154604701,1.138200065,0.836259962,10000,20,100000,100000
TIE 10 TIE 21,3,14977.57764,3.070307513,108349.8637,86618.17463,1.497757764,0.153515376,1.083498637,0.866181746,10000,20,100000,100000
TIE 10 TIE 21,3,14806.83625,3.495745692,130688.785,94715.25749,1.480683625,0.174787285,1.30688785,0.947152575,10000,20,100000,100000
TIE 10 TIE 21,3,14728.17388,3.882980723,141693.9672,104984.4481,1.472817388,0.194149036,1.416939672,1.049844481,10000,20,100000,100000
TIE 10 TIE 21,3,14890.22903,3.332494269,118064.5671,94536.67341,1.489022903,0.166624713,1.180645671,0.945366734,10000,20,100000,100000
TIE 10 TIE 21,3,15001.56057,2.864715069,103429.9164,81525.38806,1.500156057,0.143235753,1.034299164,0.815253881,10000,20,100000,100000
TIE 10 TIE 21,3,14788.66514,3.40213388,127758.8273,93412.9174,1.478866514,0.170106694,1.277588273,0.934129174,10000,20,100000,100000
TIE 10 TIE 21,3,14860.07063,3.196338583,115088.9402,91994.97673,1.486007063,0.159816929,1.150889402,0.919949767,10000,20,100000,100000
TIE 10 TIE 21,3,14849.03167,3.541457579,127835.6973,99898.27183,1.484903167,0.177072879,1.278356973,0.998982718,10000,20,100000,100000
TIE 10 TIE 21,3,14621.26018,4.080083797,148375.5882,109377.9236,1.462126018,0.20400419,1.483755882,1.093779236,10000,20,100000,100000
TIE 10 TIE 21,3,14694.72749,3.697690856,135541.932,102071.1967,1.469472749,0.184884543,1.35541932,1.020711967,10000,20,100000,100000
TIE 10 TIE 21,3,14866.58779,3.157867799,116532.262,87464.01047,1.486658779,0.15789339,1.16532262,0.874640105,10000,20,100000,100000
TIE 10 TIE 21,3,14826.41563,3.361894434,124933.5876,91815.46866,1.482641563,0.168094722,1.249335876,0.918154687,10000,20,100000,100000
TIE 10 TIE 21,3,14575.938,4.161327501,151265.2554,113069.6158,1.4575938,0.208066375,1.512652554,1.130696158,10000,20,100000,100000
TIE 10 TIE 21,3,14669.48028,3.872200252,143657.8429,104146.1167,1.466948028,0.193610013,1.436578429,1.041461167,10000,20,100000,100000
TIE 10 TIE 21,3,14749.69534,3.441479249,128389.183,95013.87745,1.474969534,0.172073962,1.28389183,0.950138774,10000,20,100000,100000
TIE 10 TIE 21,3,14834.97571,3.25856489,121700.2528,89785.03143,1.483497571,0.162928245,1.217002528,0.897850314,10000,20,100000,100000
TIE 10 TIE 21,3,14642.55901,4.094618009,150070.836,109463.9331,1.464255901,0.2047309,1.50070836,1.094639331,10000,20,100000,100000
TIE 10 TIE 21,3,14683.02291,3.936772004,146682.3122,103030.8973,1.468302291,0.1968386,1.466823122,1.030308973,10000,20,100000,100000
TIE 10 TIE 21,3,14689.12008,3.827976343,141448.0094,103420.4514,1.468912008,0.191398817,1.414480094,1.034204514,10000,20,100000,100000
TIE 10 TIE 21,3,14866.72723,3.279833391,121158.9807,89689.69905,1.486672723,0.16399167,1.211589807,0.896896991,10000,20,100000,100000
TIE 10 TIE 21,3,14707.72234,3.59723984,134745.5359,96488.30414,1.470772234,0.179861992,1.347455359,0.964883041,10000,20,100000,100000
TIE 10 TIE 21,3,14720.43543,3.638364002,133728.895,101504.3615,1.472043543,0.1819182,1.33728895,1.015043615,10000,20,100000,100000
TIE 10 TIE 21,3,14700.255,3.99721208,147609.3168,105094.8461,1.4700255,0.199860604,1.476093168,1.050948461,10000,20,100000,100000
TIE 10 TIE 21,3,14597.25419,4.030476357,151835.5396,107908.1171,1.459725419,0.201523818,1.518355396,1.079081171,10000,20,100000,100000
TIE 10 TIE 21,3,14715.69979,3.68623594,135969.7103,101038.4034,1.471569979,0.184311797,1.359697103,1.010384034,10000,20,100000,100000
TIE 10 TIE 21,3,14665.24638,3.795359119,140440.6565,103486.0425,1.466524638,0.189767956,1.404406565,1.034860425,10000,20,100000,100000
TIE 10 TIE 21,3,14801.40491,3.551172036,127893.4015,99101.0241,1.480140491,0.177558602,1.278934015,0.991010241,10000,20,100000,100000
TIE 10 TIE 21,3,14667.71462,3.620057913,136950.5372,100227.0487,1.466771462,0.181002896,1.369505372,1.002270487,10000,20,100000,100000
TIE 10 TIE 21,3,14514.7227,4.741889625,169480.7324,127889.3651,1.45147227,0.237094481,1.694807324,1.278893651,10000,20,100000,100000
TIE 10 TIE 21,3,14613.94335,4.167771751,154005.0234,111890.479,1.461394335,0.208388588,1.540050234,1.11890479,10000,20,100000,100000
TIE 10 TIE 21,3,14746.07803,3.740353026,138095.0912,100926.6212,1.474607803,0.187017651,1.380950912,1.009266212,10000,20,100000,100000
TIE 10 TIE 21,3,14750.01218,3.436858062,129654.6291,93169.63586,1.475001218,0.171842903,1.296546291,0.931696359,10000,20,100000,100000
TIE 10 TIE 21,3,14547.78585,3.999204908,150536.677,107603.2056,1.454778585,0.199960245,1.50536677,1.076032056,10000,20,100000,100000
TIE 10 TIE 21,3,14450.99188,4.404627346,163542.8412,116093.9944,1.445099188,0.220231367,1.635428412,1.160939944,10000,20,100000,100000
TIE 10 TIE 21,3,14644.05283,3.962326206,143941.226,106543.9837,1.464405283,0.19811631,1.43941226,1.065439837,10000,20,100000,100000
TIE 10 TIE 21,3,14666.08143,3.699252285,138127.6937,99786.16017,1.466608143,0.184962614,1.381276937,0.997861602,10000,20,100000,100000
TIE 10 TIE 21,3,14646.79684,3.592111032,138850.9335,96748.84018,1.464679684,0.179605552,1.388509335,0.967488402,10000,20,100000,100000
